zone_id,centroid_lon,centroid_lat,production_person_midday,attraction_person_midday,selected_origin,selected_destination
h3r9:892a3064437ffff,-71.10465458918958,42.342150849038894,0.7990278622262179,0.9628159103899666,1,1
h3r9:892a3064483ffff,-71.10214342325979,42.35559540952319,0.06492258560789924,0.03733501054041419,1,1
h3r9:892a3064487ffff,-71.09999656167555,42.35290887106715,1.1686337036549352e-09,1.368048362776297e-09,1,1
h3r9:892a306448fffff,-71.10441191880393,42.3529046178769,0.004186138371111815,0.005003374741652607,1,1
h3r9:892a3064493ffff,-71.09987467066155,42.35828623091501,0.23414442426328674,0.44243251251255505,1,1
h3r9:892a3064497ffff,-71.09772782292913,42.35559956731497,0.01823544212864792,0.024804182170350172,1,1
h3r9:892a306449bffff,-71.10429054125026,42.358281999072396,0.0780210770021827,0.06492258560789924,1,1
h3r9:892a30644a3ffff,-71.10011842432637,42.347531842377755,21.487249851532777,21.41372477291958,1,1
h3r9:892a30644a7ffff,-71.09797206156837,42.34484553132703,72.89985358968563,66.58192696040733,1,1
h3r9:892a30644abffff,-71.10453326811377,42.34752756784433,0.39076615306755996,0.23414442426328674,1,1
h3r9:892a30644afffff,-71.1023866352248,42.34484133080672,43.81095645593151,27.35621733951894,1,1
h3r9:892a30644b3ffff,-71.09784995645772,42.35022238372684,1.1092480534421487,1.2803385706011845,1,1
h3r9:892a30644b7ffff,-71.09570360756634,42.347535947524804,28.92743910462078,21.567116171584672,1,1
h3r9:892a30644bbffff,-71.10226504339157,42.35021820456856,0.892500222370186,0.61489408391643,1,1
h3r9:892a3064553ffff,-71.10477588204127,42.336774461524726,0.45508917683487826,0.5294469401483087,1,1
h3r9:892a3064583ffff,-71.08712077446798,42.336790714550645,0.5632968420444762,1.081103767612427,1,1
h3r9:892a306458bffff,-71.09153451073917,42.33678690524089,0.03538963555262026,0.07539949398735844,1,1
h3r9:892a3064593ffff,-71.08485211923596,42.339480659896665,9.876578557071,0.43841606514904036,1,1
h3r9:892a3064597ffff,-71.08270706536511,42.33679435456774,27.681631807517665,17.604217724740554,1,1
h3r9:892a306459bffff,-71.08926609845224,42.339476945974006,0.25035486011758995,0.28524147802324634,1,1
h3r9:892a30645c3ffff,-71.09809413827105,42.33946901017971,0.12762595329795706,0.14902205456724105,1,1
h3r9:892a30645c7ffff,-71.09594827412651,42.33678292663542,0.6114542129274312,0.7104812887634954,1,1
h3r9:892a30645cbffff,-71.10250819876933,42.33946478830187,1.3261045339455528,4.737826492420611,1,1
h3r9:892a30645cfffff,-71.10036206457794,42.33677877873105,8.254441829057612,17.979948803869107,1,1
h3r9:892a30645d3ffff,-71.09582595507776,42.34215927143895,53.81618906742528,39.65583549249435,1,1
h3r9:892a30645d7ffff,-71.09368010481464,42.33947306273606,0.8784976526334574,1.030474467630594,1,1
h3r9:892a30645dbffff,-71.10024025862387,42.342155144911,116.68980432841505,77.6455167359987,1,1
h3r9:892a3066003ffff,-71.06429659905191,42.36906935317497,0.06501137615185934,0.06970851638668571,1,1
h3r9:892a3066007ffff,-71.06215143000784,42.36638174525275,14.216374348798563,20.041026039295826,1,1
h3r9:892a306600bffff,-71.06871327899006,42.3690665203953,0.06970851638668571,0.06501137615185934,1,1
h3r9:892a306600fffff,-71.06656783938307,42.36637898638024,66.98470767799817,55.60814011365186,1,1
h3r9:892a3066017ffff,-71.05987994659004,42.369072016424475,0.0299787809302517,0.024973715432144702,1,1
h3r9:892a3066023ffff,-71.062277729206,42.361004072004306,19.47805601598906,14.437375728894365,1,1
h3r9:892a3066027ffff,-71.06013305855609,42.35831669168856,285.25203716150753,347.1892874921286,1,1
h3r9:892a306602bffff,-71.06669362500818,42.36100129141857,157.8230505578669,121.17424425819955,1,1
h3r9:892a306602fffff,-71.06454868387974,42.358313984970366,75.23560989973926,50.94691865141828,1,1
h3r9:892a3066033ffff,-71.06000651730196,42.36369418856185,118.52181456609384,161.39692474383673,1,1
h3r9:892a3066037ffff,-71.05786186089433,42.36100668312482,24.893054666954544,27.608173003889952,1,1
h3r9:892a306603bffff,-71.06442265613505,42.36369150357572,154.10460308261995,155.93710368362812,1,1
h3r9:892a3066047ffff,-71.0731299863522,42.36906351808235,5.857784578352668,0.09487526167826091,1,1
h3r9:892a306604fffff,-71.07754672108615,42.36906034623293,1.5070386264030788,7.369041868054154,1,1
h3r9:892a3066063ffff,-71.07325501615406,42.36368562513653,0.00025149822339893364,0.00030361046788700106,1,1
h3r9:892a3066067ffff,-71.07110954824867,42.36099834136443,67.36457235838722,58.52230168806363,1,1
h3r9:892a306606bffff,-71.07767123723558,42.36368243167716,0.2381158604819108,0.31308312145039646,1,1
h3r9:892a306606fffff,-71.07552549887532,42.36099522183873,0.00030361046788700106,0.00025149822339893364,1,1
h3r9:892a3066073ffff,-71.07098427620448,42.366376057997115,0.03733501054041419,0.030445982499220318,1,1
h3r9:892a3066077ffff,-71.06883882243646,42.363688649101675,188.509453601659,238.15699792632012,1,1
h3r9:892a306607bffff,-71.0754007404199,42.36637296010021,0.9974041187234122,1.1509005736310443,1,1
h3r9:892a30660a3ffff,-71.05331869380487,42.36638675447857,149.09353912483192,117.03759220674131,1,1
h3r9:892a30660a7ffff,-71.05117432224975,42.36369905008298,75.4288272232514,51.89607943581725,1,1
h3r9:892a30660abffff,-71.05773504813102,42.36638433461781,136.29730235834728,116.21777620668445,1,1
h3r9:892a30660afffff,-71.05559040598948,42.36369670406321,169.82972829841438,135.16187006522304,1,1
h3r9:892a30660b3ffff,-71.05104672430397,42.369076834345705,0.17083553273589158,0.2374413506446197,1,1
h3r9:892a30660b7ffff,-71.04890236708157,42.366389004838226,0.0028981570321276583,0.0024017272792461438,1,1
h3r9:892a30660bbffff,-71.05546332165665,42.36907451014701,0.07716630772175502,0.07455695300189143,1,1
h3r9:892a3066103ffff,-71.04928579744815,42.350257174366206,83.76853938729138,125.15039127569754,1,1
h3r9:892a3066107ffff,-71.04714242193315,42.34756992553658,0.8850490543000339,1.0535871612472623,1,1
h3r9:892a306610bffff,-71.05370058388168,42.35025485850065,0.13196644317396553,0.151322755656986,1,1
h3r9:892a306610fffff,-71.05155693794896,42.34756768343292,0.2934555184123994,0.259240406542617,1,1
h3r9:892a3066113ffff,-71.0470143997991,42.35294669481648,43.53898889301325,78.22949665884838,1,1
h3r9:892a306611bffff,-71.0514294290619,42.35294447456235,9.948568126742636,3.691010366412162,1,1
h3r9:892a3066123ffff,-71.0472704142824,42.342193487424964,0.01702350526733642,0.01908553159513843,1,1
h3r9:892a3066127ffff,-71.04512753646871,42.339506466529755,0.041649441574992854,0.035848926010135,1,1
h3r9:892a306612bffff,-71.05168441717053,42.34219122347634,5.997790567291855,0.2961819030732002,1,1
h3r9:892a306612fffff,-71.04954126902356,42.33950427630349,62.64651107406322,40.41857488980784,1,1
h3r9:892a306613bffff,-71.04941354809581,42.34488055973351,0.07455695300189143,0.10957416317086761,1,1
h3r9:892a3066143ffff,-71.06025957036269,42.35293952586885,211.58997723919452,240.99149299689807,1,1
h3r9:892a3066147ffff,-71.05811539789424,42.35025237326061,1.4927555763370441,1.7823300433757683,1,1
h3r9:892a306614bffff,-71.06467468229633,42.35293679742314,96.94388277535407,117.5603364995911,1,1
h3r9:892a306614fffff,-71.06253023943373,42.350249718642885,259.39838520952577,279.3827088583628,1,1
h3r9:892a3066153ffff,-71.0579886441453,42.35562936265101,458.9051356519852,577.0954387928444,1,1
h3r9:892a3066157ffff,-71.0558444859338,42.352942084914204,310.01201211251873,402.1131068191149,1,1
h3r9:892a306615bffff,-71.0624039990112,42.35562672977961,91.26824347265996,106.46668507723432,1,1
h3r9:892a3066163ffff,-71.05824212215141,42.34487571501783,0.259240406542617,0.15428487147773384,1,1
h3r9:892a3066167ffff,-71.05609844765193,42.342188790218096,13.740321225546813,9.55830141345115,1,1
h3r9:892a306616bffff,-71.06265645048377,42.344873038658335,106.80308762678342,103.61909974534518,1,1
h3r9:892a306616fffff,-71.06051250567447,42.342186187647016,0.26943958447677874,0.31568883954623983,1,1
h3r9:892a3066173ffff,-71.055971481566,42.34756527197742,0.15428487147773384,0.13697413933147345,1,1
h3r9:892a3066177ffff,-71.05382782133806,42.344878222041835,0.01908553159513843,0.01702350526733642,1,1
h3r9:892a306617bffff,-71.06038605273206,42.347562691166935,16.339112391942866,13.659333480102765,1,1
h3r9:892a30661c3ffff,-71.05130189049893,42.35832159680045,10.644247992315291,4.661424008065268,1,1
h3r9:892a30661c7ffff,-71.04915801707014,42.355634120137346,9.050391378296716,2.878136808894422,1,1
h3r9:892a30661cbffff,-71.05571746074509,42.358319228964206,533.769654305455,656.0723856916067,1,1
h3r9:892a30661cfffff,-71.05357331681424,42.35563182610253,445.33036949228364,586.3649848833713,1,1
h3r9:892a30661d3ffff,-71.04903020695141,42.36101139698278,0.061169080849354136,0.07716630772175502,1,1
h3r9:892a30661d7ffff,-71.04688634786987,42.358323795200484,6.078434094596955,0.09700955528650662,1,1
h3r9:892a30661dbffff,-71.0534460201254,42.361009124783244,24.630254380083453,21.19252965327283,1,1
h3r9:892a3066203ffff,-71.09521393269502,42.36904596340795,21.487278480393986,15.641283038730027,1,1
h3r9:892a3066207ffff,-71.09306687017667,42.36635887331214,0.20503937081707174,0.21936082445942323,1,1
h3r9:892a306620bffff,-71.09963080350433,42.36904194382923,18.105903287065217,13.00085977772317,1,1
h3r9:892a306620fffff,-71.09748347057847,42.36635492779936,32.77760386889909,25.952860853532677,1,1
h3r9:892a3066217ffff,-71.09079708899631,42.36904981343455,9.020298512764358,2.841450750722209,1,1
h3r9:892a3066223ffff,-71.09318957419868,42.36098104895769,0.024804182170350172,0.03538963555262026,1,1
h3r9:892a3066227ffff,-71.09104301066486,42.358294186191074,0.004094590951865706,0.0049430197076577,1,1
h3r9:892a306622bffff,-71.09760566097269,42.36097708202721,14.324611287626764,7.050262479766921,1,1
h3r9:892a306622fffff,-71.09545882711568,42.35829029328686,0.1248572793295774,0.18988839407033964,1,1
h3r9:892a3066233ffff,-71.09092006414153,42.363671834302295,0.07539949398735844,0.0780210770021827,1,1
h3r9:892a3066237ffff,-71.08877351454973,42.36098484640096,0.030445982499220318,0.0299787809302517,1,1
h3r9:892a306623bffff,-71.09533639415658,42.363667962834654,3.0368980212566576,0.1730578799901697,1,1
h3r9:892a3066247ffff,-71.10404770137191,42.369037754695285,17.638176175116346,12.312984187247785,1,1
